,epochs,t_loss,t_acc,t_iou,v_loss,v_acc,v_iou
270,270,0.03042395312788871,0.9873817563056946,0.7590846419334412,0.10786926001310349,0.9707452058792114,0.5688557624816895
271,271,0.03295542922998534,0.98641037940979,0.7524476647377014,0.08064206689596176,0.9754257202148438,0.6510730981826782
272,272,0.028623961019944452,0.9880244135856628,0.789452075958252,0.07912282645702362,0.9761776328086853,0.6671929359436035
273,273,0.026498363090969434,0.9889751672744751,0.7990000247955322,0.08187592029571533,0.9764121770858765,0.6658365726470947
274,274,0.026367071674870273,0.9889994263648987,0.8025738596916199,0.0788702443242073,0.9773539304733276,0.6690508723258972
275,275,0.02621614648075056,0.9890750050544739,0.8130118250846863,0.0799979716539383,0.9768664836883545,0.6735117435455322
276,276,0.02649718202909613,0.9889122247695923,0.809745728969574,0.08896049857139587,0.9760790467262268,0.6515531539916992
277,277,0.027822376092479735,0.9883373379707336,0.7922273874282837,0.08228661864995956,0.976248562335968,0.6630540490150452
278,278,0.030055407789903326,0.9875018000602722,0.8060625791549683,0.08541150391101837,0.9729398488998413,0.5971604585647583
279,279,0.030428346687865718,0.9873514771461487,0.7838230133056641,0.0894010066986084,0.9747544527053833,0.6338852643966675
280,280,0.028806060092526817,0.9879274964332581,0.7860822677612305,0.08004733920097351,0.9759871363639832,0.6574915051460266
281,281,0.027586694911359445,0.9884184002876282,0.7970886826515198,0.0826694592833519,0.976360559463501,0.6689577102661133
282,282,0.0268829809052675,0.9887555837631226,0.8094868063926697,0.08713704347610474,0.9766980409622192,0.6595972180366516
283,283,0.025796058823102496,0.9892264008522034,0.8069547414779663,0.08004730194807053,0.9753992557525635,0.6673994064331055
284,284,0.027100222966906493,0.9886787533760071,0.8047269582748413,0.07544472068548203,0.9759116768836975,0.6523091793060303
285,285,0.02813354730151565,0.9882240295410156,0.8092919588088989,0.07750198990106583,0.9761644005775452,0.668645977973938
286,286,0.026193073206146576,0.9890183806419373,0.8108315467834473,0.07866054028272629,0.9768614172935486,0.671072781085968
287,287,0.02800370249998452,0.9882652163505554,0.8059352040290833,0.08057528734207153,0.9754016399383545,0.6628817915916443
288,288,0.028981701868308216,0.9879086017608643,0.791826069355011,0.0735161080956459,0.9764893054962158,0.6594389081001282
289,289,0.02993330688686677,0.9874587655067444,0.7727453112602234,0.08028921484947205,0.9751986265182495,0.660029411315918
290,290,0.026731619592038233,0.9887928366661072,0.8000655174255371,0.08717949688434601,0.9750555753707886,0.6576130986213684
291,291,0.026032221844097408,0.9891427159309387,0.8170629739761353,0.08219730854034424,0.97694331407547,0.6605479717254639
292,292,0.025726684955811718,0.9892452359199524,0.8281095623970032,0.08165065199136734,0.9770627021789551,0.6806545853614807
293,293,0.02533246665669909,0.9894106984138489,0.8102303147315979,0.08569756895303726,0.9764360785484314,0.6687338948249817
294,294,0.025714274341371725,0.9892288446426392,0.8117654919624329,0.07743466645479202,0.9770612716674805,0.6775949001312256
295,295,0.025792164115086846,0.9891836643218994,0.824780285358429,0.0820002555847168,0.976071298122406,0.6702604293823242
296,296,0.026990718942192286,0.9886934161186218,0.8057506084442139,0.08595924079418182,0.9762242436408997,0.6503687500953674
297,297,0.027699901700989706,0.988381028175354,0.7964441776275635,0.08274367451667786,0.9766002297401428,0.6731727123260498
298,298,0.02743370035524351,0.9885026216506958,0.8052111268043518,0.08485210686922073,0.9760689735412598,0.6701121926307678
299,299,0.026673234707546865,0.988795280456543,0.8256584405899048,0.08767858147621155,0.9753670692443848,0.6610583662986755
300,300,0.026952734285842803,0.9886898398399353,0.8020416498184204,0.09694404155015945,0.976293683052063,0.6520030498504639
301,301,0.02584639373293239,0.9892010688781738,0.8148274421691895,0.08853743225336075,0.976138174533844,0.6611210107803345
302,302,0.025566189519995765,0.9893143773078918,0.817152738571167,0.08567687124013901,0.9768931269645691,0.6710016131401062
303,303,0.024447500335647934,0.9897711277008057,0.8090637922286987,0.0821247324347496,0.9775753617286682,0.6773786544799805
304,304,0.025589888759208035,0.9892866611480713,0.8061388731002808,0.08151013404130936,0.9766066670417786,0.6679884791374207
305,305,0.025050515422779612,0.9895129203796387,0.8031027317047119,0.08401672542095184,0.9765450358390808,0.6640052199363708
306,306,0.025612673898554778,0.9892542958259583,0.8219399452209473,0.07942917197942734,0.9768168330192566,0.683506190776825
307,307,0.027578940311764784,0.9884694814682007,0.8036724328994751,0.08200762420892715,0.9761034846305847,0.6473199725151062
308,308,0.027599856752751808,0.98843914270401,0.787296712398529,0.08924534171819687,0.9758051633834839,0.6445522308349609
309,309,0.024757248727272058,0.9896278381347656,0.8197506666183472,0.08128079771995544,0.9774738550186157,0.6840572953224182
310,310,0.02387683126588131,0.9900190234184265,0.8249551057815552,0.08021261543035507,0.9775540828704834,0.689610481262207
