,epochs,t_loss,t_acc,t_iou,v_loss,v_acc,v_iou
144,144,0.058657325897701625,0.9775506854057312,0.5977315306663513,0.11133655160665512,0.9638773798942566,0.4587031304836273
145,145,0.05361471309263904,0.9790962338447571,0.6054525375366211,0.10901311784982681,0.9651283025741577,0.47966647148132324
146,146,0.05164598229282255,0.9796934127807617,0.6405019164085388,0.10105105489492416,0.9663301110267639,0.4864538013935089
147,147,0.049765799160619885,0.9803780913352966,0.6451150178909302,0.11086904257535934,0.9664329886436462,0.4737301468849182
148,148,0.05010997024715508,0.9802455306053162,0.6432722210884094,0.09943488240242004,0.9674660563468933,0.5085066556930542
149,149,0.048225112984325205,0.9809324145317078,0.6408252120018005,0.10675300657749176,0.9666631817817688,0.4907374083995819
150,150,0.0502424518016573,0.9801357388496399,0.6452126502990723,0.10322341322898865,0.9664239287376404,0.4931594431400299
151,151,0.0494624274047405,0.9804084897041321,0.6545466184616089,0.1066376343369484,0.9664060473442078,0.47372934222221375
152,152,0.050482306598356584,0.9799814820289612,0.6410917043685913,0.100892573595047,0.9662297964096069,0.4936613440513611
153,153,0.050993340674792234,0.9798448085784912,0.626749575138092,0.10552707314491272,0.9659217596054077,0.5044145584106445
154,154,0.05035762647047448,0.9800302386283875,0.6391892433166504,0.10942807793617249,0.9661902785301208,0.4856801927089691
155,155,0.04976571970567024,0.9801594614982605,0.6443920731544495,0.1020323857665062,0.965751588344574,0.4719023108482361
156,156,0.051081744071173794,0.9798825979232788,0.6202492117881775,0.10170183330774307,0.9661436676979065,0.4819853901863098
157,157,0.0501935407067858,0.9803515076637268,0.6318979859352112,0.10851217061281204,0.9668180346488953,0.4992920458316803
158,158,0.04956195510525364,0.9804684519767761,0.6409235000610352,0.09988457709550858,0.9674823880195618,0.5043573379516602
159,159,0.048549561634456784,0.9807317852973938,0.6668866276741028,0.10723023861646652,0.965898871421814,0.5058912038803101
160,160,0.048180293954105884,0.980713963508606,0.6677632927894592,0.11946294456720352,0.9649108052253723,0.4758404493331909
161,161,0.050164805232877065,0.9801868796348572,0.6463497281074524,0.09927546232938766,0.9660965800285339,0.5107061266899109
162,162,0.04837911922564112,0.9807714819908142,0.6400645971298218,0.10723555833101273,0.9665577411651611,0.501643180847168
163,163,0.049748756380815905,,0.6332918405532837,0.10776211321353912,0.9667620062828064,0.48874008655548096
164,164,0.045602623909825266,0.9817340970039368,0.6627904176712036,0.10817202180624008,0.9669908881187439,0.519106388092041
165,165,0.04531390829348917,0.9818297028541565,0.6761547923088074,0.10704492777585983,0.967097282409668,0.5193114876747131
166,166,0.04885905177527606,0.9807197451591492,0.661482572555542,0.11422125995159149,0.9655687212944031,0.4799899756908417
167,167,0.048903228822149314,0.9804919362068176,0.642939031124115,0.10365432500839233,0.9676374793052673,0.4975496828556061
168,168,0.047296194079815626,0.9810422658920288,0.6702145934104919,0.115424744784832,0.9663866758346558,0.5129650831222534
169,169,0.04690033782688447,0.9811794757843018,0.6635981798171997,0.11441172659397125,0.9677101969718933,0.50069659948349
170,170,0.045691039667219276,0.9815919399261475,0.6773386001586914,0.10440348833799362,0.967887818813324,0.5031552314758301
171,171,0.044403556612078086,0.9821447730064392,0.6736502647399902,0.11640913039445877,0.9669067859649658,0.4887905716896057
172,172,0.047734640305908474,0.9808871150016785,0.6612236499786377,0.1065254956483841,0.9669477343559265,0.5037994384765625
173,173,0.04903077191556804,,0.6529219150543213,0.10813361406326294,0.9660885334014893,0.47266843914985657
174,174,0.04758828331717396,0.9809657335281372,0.6708808541297913,0.10840149223804474,0.9669337272644043,0.4717206656932831
175,175,0.0493747703085552,0.9803022146224976,0.6384666562080383,0.11737999320030212,0.9661182165145874,0.5150768756866455
176,176,0.04454301217512507,0.982001781463623,0.6704908013343811,0.11236932128667831,0.9676100015640259,0.5205503106117249
177,177,0.04485126194487794,0.9818353056907654,0.6815963983535767,0.10755663365125656,0.9680283665657043,0.5343341827392578
178,178,0.04492392989726422,0.981993556022644,0.6724168658256531,0.11777478456497192,0.9673082828521729,0.5331091284751892
179,179,0.04483407443107213,0.9818647503852844,0.668203592300415,0.11371932923793793,0.9677894115447998,0.5265812277793884
180,180,0.0430763598855358,0.9825454354286194,0.6770351529121399,0.11341702938079834,0.968159556388855,0.5289974212646484
181,181,0.0608696541370218,0.9769640564918518,0.5890383124351501,0.11067565530538559,0.9592232704162598,0.3903506398200989
182,182,0.12072821656609169,0.954852283000946,0.42030441761016846,0.14235547184944153,0.9529381990432739,0.33484238386154175
183,183,0.07441899229776866,0.971426248550415,0.5573481917381287,0.10804951190948486,0.96321040391922,0.43524718284606934
184,184,0.0560422191252329,0.9775181412696838,0.6093185544013977,0.1001998633146286,0.9669163823127747,0.4938355088233948
185,185,0.0472961650797142,0.9809809327125549,0.6656961441040039,0.1088046208024025,0.967618465423584,0.5258235931396484
